OBJECTID,LONGITUDE,LATITUDE,SLIDE_NO,DEPTH,GEOLOGY,STRUCTURE,ABSTRACT,CITATION,LENGTH,WIDTH,HEIGHT,LS_AREA,TRIGGERING,REMARKS,LS_VOLUME,ALERT,STATE,DISTRICT,TOPOSHEET,SLIDE_NAME,ACTIVITY,STYLE,INITIATION,PHOTOS,REPORT,IMAGE_LAND,REPORT_LAN,NH_SH_LOCA,RUNOUT_DIS,MATERIAL_T,MOVEMENT_T,MOVEMENT_R,DISTRIBUTI,FAILURE_ME,REACTIVATI,REACTIVA_1,REACTIVA_2,GEOMORPHOL,HYDROLOGIC,LANDUSE_LA,PERSONS_DE,PEOPLE_AFF,LIVESTOCK_,COMMUNICAT,LANDUSE_AF,PRE_REMEDI,INFRASTRUC,GEOSCIENTI,Year,Location,Coordinate,layer,path
25387,76.03441700,11.59316700,KL/WYD/58A02/2018/90,2.00000000,Hornblende-biotite gneiss,,,,13.00000000,25.00000000,10.00000000,0.00000000,Rainfall in mm,,0.00000000,,Kerala,Wayanad,58A02,Anoth 2,Active,Single,0,,,"0",,Anoth Road,10.00000000,Soil,Slide,Rapid,Retrogressive,Shallow planar failure,0.00000000,0.00000000,0.00000000,Pediplain,Wet,Low Height Plantation,,,,Road blocked,,Toe has to be provided with Retaining wall / masonry wall with weep/drain holes with back filling. Forming of benches for slope.,,"pore water pressure, reduction of strength on super-saturation, unplanned cutting of slope","2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
25494,76.03750000,11.55833300,KL/WYD/58A02/2018/72,1.00000000,Charnockite,,,,12.00000000,18.00000000,11.00000000,0.00000000,Rainfall in mm,,0.00000000,,Kerala,Wayanad,58A02,Vythiri 1,Active,Multiple,0,,,"0",,NH-212,10.00000000,Rock cum debris,Slide,Very rapid,Retrogressive,Shallow planar failure,0.00000000,0.00000000,0.00000000,Lowly dissected hill,Dry,Low Height Plantation,,,,Road blocked,Coffee plantation,Slide stretch of road has to be provided with Retaining wall/masonry wall with weep holes. Slope easing/modification is needed with forming benches.,,"pore water pressure, reduction of strength on super-saturation, unplanned cutting of slope","2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
25386,76.03736100,11.59269400,KL/WYD/58A02/2018/89,3.00000000,Granite gneiss,,,,30.00000000,45.00000000,25.00000000,0.00000000,Rainfall in mm,,0.00000000,,Kerala,Wayanad,58A02,Anoth 1,Active,Multiple,0,,,"0",,Anoth Road,20.00000000,Rock cum debris,Slide,Very rapid,Retrogressive,Shallow planar failure,0.00000000,0.00000000,0.00000000,Pediplain,Wet,Low Height Plantation,,,,Road damaged,Coffee plantation,"Toe has to be protected with random rubble wall /gabion wall and drainage to be channelized properly, Trees inside the slide to be uprooted.",,"pore water pressure, reduction of strength on super-saturation, gully erosion, unplanned cutting of slope","2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
25690,76.03888900,11.55277800,KL/WYD/58A02/2018/1,6.00000000,Charnockite,,,,27.00000000,22.00000000,17.00000000,0.00000000,Rainfall in mm,"House of Rukhia, Paloor house, Vaithiri has to be re located. One house, Bus stand building, Hayathul Islam Madrassa   (Rukhia, Khadimul islam Sangam-Reg no 45/83, Hayathul Islam Madrassa  )",0.00000000,,Kerala,Wayanad,58A02,Vythiri busstand,Active,Single,0,,,"0",,NH-212,12.00000000,Debris,Slide,Rapid,Retrogressive,Shallow planar failure,0.00000000,0.00000000,0.00000000,Lowly dissected hill,Wet,Settlements,,,,Road culvert along the stream path is clogged allowing restricted flow of water.,,"1.The vertical cut has to be protected by retaining wall with weep holes. At right flank, already provided retaining wall has to be extended up to 10m.
2.At left and right flanks of the slide has to be protected with retaining wall as the crack observed","2 floor building collapsed, a car and van damaged.","Pore water pressure, reduction of strength on super-saturation. Unscientific slope cut without proper toe support.","2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
25823,76.03833300,11.58550000,KL/WYD/58A02/2018/5,2.00000000,Charnockite,,,,45.00000000,4.00000000,10.00000000,0.00000000,Rainfall in mm,On 9th August 2018 debris slide occurred at Chundale estate area. The slide occurred due to porewater pressure and reduction of strength of soil on super saturation caused by heavy downpour. It is suggested to provide RR wall/gabion/breast wall as per th,0.00000000,,Kerala,Wayanad,58A02,Chundel estate 4,Active,Single,0,,,"0",,Chundale-Anoth Road,37.00000000,Debris,Flow,Rapid,Retrogressive,Shallow planar failure,0.00000000,0.00000000,0.00000000,Lowly dissected hill,Wet,Thick Vegetation,,,,Road blocked,Coffee plantation,Settlement located at left flank to be provided with gabion wall.,,"pore water pressure, reduction of strength on super-saturation","2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
25822,76.03836100,11.58455600,KL/WYD/58A02/2018/4,2.00000000,Charnockite,,,,50.00000000,7.00000000,40.00000000,0.00000000,Rainfall in mm,,0.00000000,,Kerala,Wayanad,58A02,Chundel estate 3,Active,Single,0,,,"0",,Chundale-Anoth Road,40.00000000,Debris,Slide,Moderate,Retrogressive,Shallow planar failure,0.00000000,0.00000000,0.00000000,Lowly dissected hill,Wet,Tea Plantation,,,,Road blocked and damaged,Tea Plantation,To be provided with RR wall/gabion/breast wall with proper drainage outlet.,,"pore water pressure, reduction of strength on super-saturation","2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
25692,76.03900000,11.58519400,KL/WYD/58A02/2018/3,5.00000000,Charnockite,,,,90.00000000,8.00000000,60.00000000,0.00000000,Rainfall in mm,On 9th August 2018 debris slide occurred at Chundale estate area. The slide occurred due to pore water pressure and reduction of strength of soil on super saturation caused by heavy downpour. It is suggested to provide RR wall/gabion/breast wall. As per,0.00000000,,Kerala,Wayanad,58A02,Chundel estate 2,Active,Single,0,,,"0",,Chundale-Anoth Road,50.00000000,Debris,Slide,Moderate,Retrogressive,Shallow planar failure,0.00000000,0.00000000,0.00000000,Lowly dissected hill,Wet,Tea Plantation,,,,Road blocked,Tea Plantation,Reinforced retaining  wall with proper drainage outlet should be provided.,,"pore water pressure, reduction of strength on super-saturation","2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
25515,76.04338900,11.56658300,KL/WYD/58A02/2018/49,1.00000000,Charnockite,,,,20.00000000,8.00000000,15.00000000,0.00000000,Rainfall in mm,,0.00000000,,Kerala,Wayanad,58A02,Chelode 1,Active,Single,0,,,"0",,NH-212,15.00000000,Debris,Slide,Very rapid,Retrogressive,Shallow planar failure,0.00000000,0.00000000,0.00000000,Lowly dissected hill,Dry,Low Height Plantation,,,,,Coffee plantation affected/washed,Toe has to be protected with random rubble wall /gabion wall/ masonry wall. Precarious boulders to be removed from the slide material and easing of slope.,,"pore water pressure, reduction of strength on super-saturation","2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
25516,76.04397200,11.56875000,KL/WYD/58A02/2018/50,3.00000000,Charnockite,,,,30.00000000,15.00000000,22.00000000,0.00000000,Rainfall in mm,,0.00000000,,Kerala,Wayanad,58A02,Chelode 2,Active,Single,0,,,"0",,NH-212,20.00000000,Rock cum debris,Flow,Very rapid,Retrogressive,Shallow planar failure,0.00000000,0.00000000,0.00000000,Lowly dissected hill,Dripping,Low Height Plantation,,,,Road blocked and removed by local authority,Tea + Coffee plantation,Toe has to be protected with random rubble wall /gabion wall/ masonry wall with proper drainage outlet. Precarious boulders to be removed from the slide material and easing of slope.,,"pore water pressure, toe erosion by stream, gully erosion","2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
25517,76.04416700,11.57127800,KL/WYD/58A02/2018/51,2.00000000,Charnockite,,,,7.00000000,12.00000000,6.00000000,0.00000000,Rainfall in mm,,0.00000000,,Kerala,Wayanad,58A02,Chelode 3,Active,Single,0,,,"0",,NH-212,10.00000000,Debris,Slide,Very rapid,Retrogressive,Shallow planar failure,0.00000000,0.00000000,0.00000000,Lowly dissected hill,Dry,Pepper,,,,,Mixed plantation,RR stone wall/gabion wall for protection of toe.Easing of slope.,,"pore water pressure, reduction of strength on super-saturation","2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
25539,76.04500000,11.57294400,KL/WYD/58A02/2018/52,1.00000000,Charnockite,,,,7.00000000,120.00000000,6.00000000,0.00000000,Rainfall in mm,,0.00000000,,Kerala,Wayanad,58A02,Chelode 4,Active,Multiple,0,,,"0",,NH-212,8.00000000,Debris,Slide,Very rapid,Retrogressive,Shallow planar failure,0.00000000,0.00000000,0.00000000,Lowly dissected hill,Dry,Tea plantation boundry/NH cutting,,,,Road blocked by slide and debris,Tea plantation,Retaining wall / masonry wall with weep/drain holes has to be provided at the cut face along NH-212 with back filling and easing of slope.,,"pore water pressure, reduction of strength on super-saturation, unplanned cutting of slope","2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
25514,76.04786100,11.58516700,KL/WYD/58A02/2018/48,1.00000000,Granite gneiss,,,,12.00000000,7.00000000,10.00000000,0.00000000,Rainfall in mm,,0.00000000,,Kerala,Wayanad,58A02,Sreepuram ST colony 3,Active,Single,0,,,"0",,Chundale-Shivapuram road,5.00000000,Debris,Slide,Very rapid,Retrogressive,Shallow planar failure,0.00000000,0.00000000,0.00000000,Pediplain,Wet,Settlement (ST Colany),,,,,Settlement,Toe has to be protected with random rubble wall /gabion wall/ masonry wall with proper drainage outlet. Downslope may be loaded with earth materials.,,"pore water pressure, reduction of strength on super-saturation","2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
25513,76.04830600,11.58555600,KL/WYD/58A02/2018/47,1.00000000,Granite gneiss,,,,15.00000000,4.00000000,12.00000000,0.00000000,Rainfall in mm,,0.00000000,,Kerala,Wayanad,58A02,Sreepuram ST colony 2,Active,Single,0,,,"0",,Chundale-Shivapuram road,5.00000000,Debris,Slide,Rapid,Retrogressive,Shallow planar failure,0.00000000,0.00000000,0.00000000,Pediplain,Dripping,Settlement (ST Colany),,,,,,Main scarp has to be protected with random rubble wall / stone wall. Downslope may loaded with earth material to stabilise the slope. On the right flank existing nala has to be channelised.,,"pore water pressure, reduction of strength on super-saturation, gully erosion","2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
25512,76.05083300,11.58430600,KL/WYD/58A02/2018/46,1.00000000,Granite gneiss,,,,10.00000000,7.00000000,14.00000000,0.00000000,"Rainfall in mm, anthropogenic factors likeRoad cutting",,0.00000000,,Kerala,Wayanad,58A02,Sreepuram ST colony 1,Active,Single,0,,,"0",,Chundale-Shivapuram road,5.00000000,Debris,Slide,Rapid,Retrogressive,Shallow planar failure,0.00000000,0.00000000,0.00000000,Colluvial footslope,Wet,Settlement,,,,,Plantation above the crown,Unscientific slope cut without toe support for construction. RC wall / masonry wall with weep holes has to be provided at the cut face with back filling and easing of slope.,wall of the house is having cracks,unplanned cutting of slope,"2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
25659,76.05241700,11.60555600,KL/WYD/58A02/2018/31,8.00000000,Granite gneiss,,,,30.00000000,45.00000000,20.00000000,0.00000000,"Rainfall in mm, anthropogenic factors likeRoad cutting",,0.00000000,,Kerala,Wayanad,58A02,Vellaram kunnu 2,Active,Multiple,0,,,"0",,Puzhamudy-VellaramKunnu Road,35.00000000,Debris,Flow,Very rapid,Retrogressive,Shallow rotational failure,0.00000000,0.00000000,0.00000000,Lowly dissected hill,Wet,Low Height Plantation,,,,Road blocked and damaged,Agriculture coffee,"Drainage should to be channelised, Box culvert with suitable dimension should be provided at road bench level",,"pore water pressure, gully erosion","2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
25658,76.05433300,11.56612200,KL/WYD/58A02/2018/30,2.00000000,Charnockite,,,,50.00000000,15.00000000,30.00000000,0.00000000,Rainfall in mm,,0.00000000,,Kerala,Wayanad,58A02,Chelode estate,Active,Multiple,0,,,"0",,Chundale-Olivumala Road,80.00000000,Rock cum debris,Slide,Rapid,Advancing,Shallow planar failure,0.00000000,0.00000000,0.00000000,Lowly dissected hill,Wet,Tea Plantation + Forest,,,,,"Tea plantation , Originate forest",Precarious boulders and debris materials has to be removed from the slide area and the drainage has to be channelised.,,"Toe erosion by stream, gully erosion","2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
6850,76.06024200,11.57786900,KRL/WAY/58A02/2015/52,1.50000000,Charnockite,,,"Trideep  et al., 2016. Marcoscale Landslide Susceptibility Mapping of Mananthavady-Kalpetta-Sultan Battery-Vazhikkadavu area in parts of toposheets nos 58A/1, A/2, A/5, A/6, A/7 and A/11, Wayanad and Malappuram districts, Kerala. Unpub. GSI Report of FS",30.00000000,40.00000000,25.00000000,1200.00000000,Rainfall,,1800.00000000,,Kerala,Wayanad,58A02,,Active,Complex,0,,,,,Kozhikode - Mysore - Kollegadi Highway,0.00000000,Earth,Slide,Moderate,Advancing,Shallow translational failure,0.00000000,0.00000000,0.00000000,Rolling plain,Wet,Extensive slope cut,,,,,,Retaining wall,,Pore water pressure,"2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
25493,76.06250000,11.58055500,KL/WYD/58A02/2018/71,3.00000000,Charnockite,,,,40.00000000,5.00000000,25.00000000,0.00000000,Rainfall in mm,,0.00000000,,Kerala,Wayanad,58A02,Vellaramkunnu 7,Active,Multiple,0,,,"0",,NH-212,35.00000000,Rock cum debris,Slide,Extremely rapid,Retrogressive,Shallow planar failure,0.00000000,0.00000000,0.00000000,Pediplain,Wet,Low Height Plantation,,,,Road cracked,Coffee plantation,Retaining wall / masonry wall with weep/drain holes has to be provided at the cut face down slope as the crown affected the road bench level. Down slope may be modified with easing of slope with forming benches. Drainage to be channelized properly.,,"pore water pressure, reduction of strength on super-saturation, gully erosion","2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
25383,76.06277700,11.58138800,KL/WYD/58A02/2018/70,2.00000000,Charnockite,,,,9.00000000,55.00000000,8.00000000,0.00000000,Rainfall in mm,,0.00000000,,Kerala,Wayanad,58A02,Vellaramkunnu 6,Active,Multiple,0,,,"0",,NH-212,8.00000000,Rock cum debris,Slide,Extremely rapid,Retrogressive,Shallow planar failure,0.00000000,0.00000000,0.00000000,Pediplain,Dry,Low Height Plantation,,,,Road blocked,Coffee plantation,Toe has to be protected with random rubble wall /gabion wall with easing of slope is recommended.,,"pore water pressure, reduction of strength on super-saturation, unplanned cutting of slope","2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
25382,76.06305500,11.58222200,KL/WYD/58A02/2018/69,3.00000000,Charnockite,,,,45.00000000,30.00000000,40.00000000,0.00000000,Rainfall in mm,,0.00000000,,Kerala,Wayanad,58A02,Vellaramkunnu 5,Active,Multiple,0,,,"0",,NH-212,30.00000000,Rock cum debris,Slide,Extremely rapid,Retrogressive,Shallow planar failure,0.00000000,0.00000000,0.00000000,Pediplain,Dry,"BelowRoad bench level coffee plantation, aboveRoad level Coffee plantation.",,,,,"Agriculture, coffee plantation","Retaining wall / masonry wall with weep/drain holes has to be provided at the cut face down slope, as the crown affected the road bench level. Down slope may be modified with easing of slope with forming benches.",road cracks + crown crack affectedRoad,"pore water pressure, reduction of strength on super-saturation","2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
25381,76.06333000,11.58500000,KL/WYD/58A02/2018/68,1.00000000,Charnockite,,,,9.00000000,10.00000000,8.00000000,0.00000000,Rainfall in mm,,0.00000000,,Kerala,Wayanad,58A02,Vellaramkunnu 4,Active,Multiple,0,,,"0",,NH-212,5.00000000,Rock cum debris,Slide,Very rapid,Retrogressive,Shallow planar failure,0.00000000,0.00000000,0.00000000,Pediplain,Dry,Low Height Plantation,,,,Road blocked,Coffee planatation,Retaining wall / masonry wall with weep/drain holes has to be provided.,,"pore water pressure, reduction of strength on super-saturation, unplanned cutting of slope","2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
25385,76.06594400,11.61488900,KL/WYD/58A02/2018/88,3.00000000,Granite gneiss,,,,35.00000000,120.00000000,20.00000000,0.00000000,Rainfall in mm,,0.00000000,,Kerala,Wayanad,58A02,Edaguni,Active,Multiple,0,,,"0",,SH-54,25.00000000,Soil,Subsidence,Rapid,Retrogressive,Shallow planar failure,0.00000000,0.00000000,0.00000000,Pediplain,Wet,Settlement + coffee plantation,,,,,Agriculture,Toe portion has to be provided with retaining wall / masonry wall with weep/drain holes has to be provided for vulnerable stretch as settlement completely damaged located just above the crown .Slope may be modified by forming benches.,one house damaged. Cracks developed in 3-4 house,"pore water pressure, reduction of strength on super-saturation, unplanned construction","2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
